SIGLA;UF_CIDADE;DESCRICAO;CRECHE_PARCIAL;CRECHE_INTEGRAL;PRE_PARCIAL;PRE_INTEGRAL;FUND1_PARCIAL;FUND1_INTEGRAL;FUND2_PARCIAL;FUND2_INTEGRAL;MEDIO_PARCIAL;MEDIO_INTEGRAL;EJA_FUND;EJA_MEDIO;TOTAL_REGULAR;POR_CENTO;PRE_PARCIAL_AEE;PRE_INTEGRAL_AEE;FUND1_PARCIAL_AEE;FUND1_INTEGRAL_AEE;FUND2_PARCIAL_AEE;FUND2_INTEGRAL_AEE;MEDIO_PARCIAL_AEE;MEDIO_INTEGRAL_AEE;EJA_FUND_AEE;EJA_MEDIO_AEE;TOTAL_AEE;POR_CENTO_AEE
MG;SENHORA DO PORTO;Estadual Urbana;0;0;0;0;0;0;1770;0;1040;0;0;0;;;0;0;0;0;0;0;20;0;20;0;0;0
MG;SENHORA DO PORTO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SENHORA DO PORTO;Municipal Urbana;0;0;760;0;1720;0;0;0;0;0;0;0;;;0;0;0;0;40;0;0;0;0;0;0;0
MG;SENHORA DO PORTO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SENHORA DO PORTO;Estadual e Municipal;0;0;760;0;1720;0;1770;0;1040;0;0;0;;;0;0;0;0;40;0;20;0;20;0;0;0
MG;SENHORA DOS REMEDIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SENHORA DOS REMEDIOS;Estadual Urbana;0;0;0;0;1340;270;2670;460;2650;0;0;190;;;0;0;0;0;150;10;110;70;180;0;0;0
MG;SENHORA DOS REMEDIOS;Estadual Rural;0;0;0;0;330;0;330;0;0;0;0;0;;;0;0;0;0;40;0;20;0;0;0;0;0
MG;SENHORA DOS REMEDIOS;Municipal Urbana;0;0;1540;0;0;0;0;0;0;0;0;0;;;0;0;90;0;0;0;0;0;0;0;0;0
MG;SENHORA DOS REMEDIOS;Municipal Rural;0;0;910;0;2030;160;0;0;0;0;0;0;;;0;0;70;0;110;20;0;0;0;0;0;0
MG;SENHORA DOS REMEDIOS;Estadual e Municipal;0;0;2450;0;3700;430;3000;460;2650;0;0;190;;;0;0;160;0;300;30;130;70;180;0;0;0
MG;SERICITA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERICITA;Estadual Urbana;0;0;0;0;0;0;3520;0;2360;0;0;0;;;0;0;0;0;0;0;120;0;90;0;0;0
MG;SERICITA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERICITA;Municipal Urbana;1190;0;1220;0;3330;0;0;0;0;0;0;0;;;20;0;30;0;170;0;0;0;0;0;0;0
MG;SERICITA;Municipal Rural;0;0;610;0;1530;0;520;0;0;0;0;0;;;0;0;10;0;20;0;10;0;0;0;0;0
MG;SERICITA;Estadual e Municipal;1190;0;1830;0;4860;0;4040;0;2360;0;0;0;;;20;0;40;0;190;0;130;0;90;0;0;0
MG;SERITINGA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERITINGA;Estadual Urbana;0;0;0;0;0;0;0;0;0;550;0;0;;;0;0;0;0;0;0;0;0;0;10;0;0
MG;SERITINGA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERITINGA;Municipal Urbana;0;370;190;220;1040;0;810;0;0;0;0;0;;;0;10;20;10;70;0;60;0;0;0;0;0
MG;SERITINGA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERITINGA;Estadual e Municipal;0;370;190;220;1040;0;810;0;0;550;0;0;;;0;10;20;10;70;0;60;0;0;10;0;0
MG;SERRA AZUL DE MINAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRA AZUL DE MINAS;Estadual Urbana;0;0;0;0;1450;0;2100;0;1630;0;0;390;;;0;0;0;0;50;0;170;0;100;0;0;10
MG;SERRA AZUL DE MINAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA AZUL DE MINAS;Municipal Urbana;490;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA AZUL DE MINAS;Municipal Rural;0;0;930;0;1310;0;0;0;0;0;0;0;;;0;0;10;0;0;0;0;0;0;0;0;0
MG;SERRA AZUL DE MINAS;Estadual e Municipal;490;0;930;0;2760;0;2100;0;1630;0;0;390;;;0;0;10;0;50;0;170;0;100;0;0;10
MG;SERRA DA SAUDADE;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRA DA SAUDADE;Estadual Urbana;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA DA SAUDADE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA DA SAUDADE;Municipal Urbana;0;220;120;0;310;0;330;0;0;0;0;0;;;0;0;0;0;10;0;20;0;0;0;0;0
MG;SERRA DA SAUDADE;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA DA SAUDADE;Estadual e Municipal;0;220;120;0;310;0;330;0;0;0;0;0;;;0;0;0;0;10;0;20;0;0;0;0;0
MG;SERRA DO SALITRE;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRA DO SALITRE;Estadual Urbana;0;0;0;0;0;0;6550;350;4420;0;0;310;;;0;0;0;0;0;0;470;100;290;0;0;10
MG;SERRA DO SALITRE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA DO SALITRE;Municipal Urbana;0;3480;1960;1180;7950;0;0;0;0;0;140;0;;;0;30;80;30;220;0;0;0;0;0;10;0
MG;SERRA DO SALITRE;Municipal Rural;0;0;470;0;1060;0;0;0;0;0;0;0;;;0;0;10;0;30;0;0;0;0;0;0;0
MG;SERRA DO SALITRE;Estadual e Municipal;0;3480;2430;1180;9010;0;6550;350;4420;0;140;310;;;0;30;90;30;250;0;470;100;290;0;10;10
MG;SERRA DOS AIMORES;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRA DOS AIMORES;Estadual Urbana;0;0;0;0;0;0;2690;550;2330;430;0;0;;;0;0;0;0;0;0;130;110;70;100;0;0
MG;SERRA DOS AIMORES;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRA DOS AIMORES;Municipal Urbana;410;710;1370;0;2320;920;0;0;0;0;0;0;;;10;30;140;0;210;40;0;0;0;0;0;0
MG;SERRA DOS AIMORES;Municipal Rural;0;0;310;0;590;180;0;0;0;0;0;0;;;0;0;10;0;40;10;0;0;0;0;0;0
MG;SERRA DOS AIMORES;Estadual e Municipal;410;710;1680;0;2910;1100;2690;550;2330;430;0;0;;;10;30;150;0;250;50;130;110;70;100;0;0
MG;SERRANIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRANIA;Estadual Urbana;0;0;0;0;0;0;3330;0;2490;0;0;0;;;0;0;0;0;0;0;90;0;100;0;0;0
MG;SERRANIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANIA;Municipal Urbana;290;1130;1590;0;3540;260;0;0;0;0;0;0;;;0;20;200;0;320;10;0;0;0;0;0;0
MG;SERRANIA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANIA;Estadual e Municipal;290;1130;1590;0;3540;260;3330;0;2490;0;0;0;;;0;20;200;0;320;10;90;0;100;0;0;0
MG;SERRANOPOLIS DE MINAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRANOPOLIS DE MINAS;Estadual Urbana;0;0;0;0;0;0;1080;0;1550;0;0;110;;;0;0;0;0;0;0;140;0;40;0;0;10
MG;SERRANOPOLIS DE MINAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANOPOLIS DE MINAS;Municipal Urbana;800;0;560;0;1120;240;0;0;0;0;100;0;;;0;0;20;0;50;10;0;0;0;0;0;0
MG;SERRANOPOLIS DE MINAS;Municipal Rural;0;0;190;0;950;0;830;0;0;0;190;0;;;0;0;10;0;0;0;30;0;0;0;0;0
MG;SERRANOPOLIS DE MINAS;Estadual e Municipal;800;0;750;0;2070;240;1910;0;1550;0;290;110;;;0;0;30;0;50;10;170;0;40;0;0;10
MG;SERRANOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRANOS;Estadual Urbana;0;0;0;0;0;0;0;0;0;520;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANOS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANOS;Municipal Urbana;0;150;470;0;1080;0;870;0;0;0;100;0;;;0;10;10;0;20;0;40;0;0;0;0;0
MG;SERRANOS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SERRANOS;Estadual e Municipal;0;150;470;0;1080;0;870;0;0;520;100;0;;;0;10;10;0;20;0;40;0;0;0;0;0
MG;SERRO;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SERRO;Estadual Urbana;0;0;0;0;6860;0;8130;0;5330;1280;0;0;;;0;0;0;0;150;0;220;0;170;50;0;0
MG;SERRO;Estadual Rural;0;0;0;0;580;0;980;0;810;0;0;0;;;0;0;0;0;0;0;10;0;50;0;0;0
MG;SERRO;Municipal Urbana;1690;570;2410;0;0;0;0;0;0;0;0;0;;;20;0;70;0;0;0;0;0;0;0;0;0
MG;SERRO;Municipal Rural;0;0;1900;0;2650;0;0;0;0;0;0;0;;;0;0;10;0;90;0;0;0;0;0;0;0
MG;SERRO;Estadual e Municipal;1690;570;4310;0;1009;0;9110;0;6140;1280;0;0;;;20;0;80;0;240;0;230;0;220;50;0;0
MG;SETE LAGOAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SETE LAGOAS;Estadual Urbana;0;0;0;0;4662;1420;565;5380;5236;6580;670;3990;;;0;0;0;0;2470;80;2190;260;1900;430;10;130
MG;SETE LAGOAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SETE LAGOAS;Municipal Urbana;1035;1387;2948;3850;3411;6250;1872;830;0;0;0;0;;;550;280;2200;230;2320;100;1130;60;0;0;0;0
MG;SETE LAGOAS;Municipal Rural;790;0;2700;0;4550;220;3150;0;0;0;0;0;;;20;0;80;0;80;0;80;0;0;0;0;0
MG;SETE LAGOAS;Estadual e Municipal;1114;1387;3218;3850;8528;7890;7837;6210;5236;6580;670;3990;;;570;280;2280;230;4870;180;3400;320;1900;430;10;130
MG;SETUBINHA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SETUBINHA;Estadual Urbana;0;0;0;0;3980;0;5510;0;3070;740;130;550;;;0;0;0;0;100;0;260;0;190;70;0;30
MG;SETUBINHA;Estadual Rural;0;0;0;0;1080;0;1070;220;1260;0;0;0;;;0;0;0;0;60;0;30;0;40;0;0;0
MG;SETUBINHA;Municipal Urbana;1490;0;2040;0;0;0;0;0;0;0;0;0;;;30;0;70;0;0;0;0;0;0;0;0;0
MG;SETUBINHA;Municipal Rural;0;0;750;0;1550;0;130;0;0;0;0;0;;;0;0;0;0;30;0;10;0;0;0;0;0
MG;SETUBINHA;Estadual e Municipal;1490;0;2790;0;6610;0;6710;220;4330;740;130;550;;;30;0;70;0;190;0;300;0;230;70;0;30
MG;SILVEIRANIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SILVEIRANIA;Estadual Urbana;0;0;0;0;0;0;1830;0;1160;0;0;0;;;0;0;0;0;0;0;170;0;30;0;0;0
MG;SILVEIRANIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SILVEIRANIA;Municipal Urbana;420;0;530;0;930;270;0;0;0;0;0;0;;;10;0;10;0;40;30;0;0;0;0;0;0
MG;SILVEIRANIA;Municipal Rural;0;0;30;0;260;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SILVEIRANIA;Estadual e Municipal;420;0;560;0;1190;270;1830;0;1160;0;0;0;;;10;0;10;0;40;30;170;0;30;0;0;0
MG;SILVIANOPOLIS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SILVIANOPOLIS;Estadual Urbana;0;0;0;0;0;0;2170;0;1440;0;0;150;;;0;0;0;0;0;0;210;0;120;0;0;10
MG;SILVIANOPOLIS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SILVIANOPOLIS;Municipal Urbana;410;780;1030;0;2320;550;0;0;0;0;0;0;;;10;40;60;0;110;40;0;0;0;0;0;0
MG;SILVIANOPOLIS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SILVIANOPOLIS;Estadual e Municipal;410;780;1030;0;2320;550;2170;0;1440;0;0;150;;;10;40;60;0;110;40;210;0;120;0;0;10
MG;SIMAO PEREIRA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SIMAO PEREIRA;Estadual Urbana;0;0;0;0;0;0;0;0;540;0;0;0;;;0;0;0;0;0;0;0;0;40;0;0;0
MG;SIMAO PEREIRA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SIMAO PEREIRA;Municipal Urbana;530;0;500;0;1000;500;640;450;0;0;0;0;;;30;0;20;0;120;0;10;0;0;0;0;0
MG;SIMAO PEREIRA;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SIMAO PEREIRA;Estadual e Municipal;530;0;500;0;1000;500;640;450;540;0;0;0;;;30;0;20;0;120;0;10;0;40;0;0;0
MG;SIMONESIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SIMONESIA;Estadual Urbana;0;0;0;0;3260;0;6110;0;5670;220;80;360;;;0;0;0;0;160;0;220;0;280;10;20;20
MG;SIMONESIA;Estadual Rural;0;0;0;0;560;240;510;0;0;0;0;0;;;0;0;0;0;40;30;20;0;0;0;0;0
MG;SIMONESIA;Municipal Urbana;1110;2470;3990;0;5170;340;2890;340;0;0;0;0;;;10;80;200;0;250;0;140;10;0;0;0;0
MG;SIMONESIA;Municipal Rural;0;0;2330;0;4640;0;570;0;0;0;0;0;;;0;0;80;0;210;0;0;0;0;0;0;0
MG;SIMONESIA;Estadual e Municipal;1110;2470;6320;0;1363;580;1008;340;5670;220;80;360;;;10;80;280;0;660;30;380;10;280;10;20;20
MG;SOBRALIA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SOBRALIA;Estadual Urbana;0;0;0;0;0;0;1940;0;440;950;0;0;;;0;0;0;0;0;0;160;0;30;50;0;0
MG;SOBRALIA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SOBRALIA;Municipal Urbana;0;540;1270;0;2390;0;290;0;0;0;0;0;;;0;10;50;0;220;0;10;0;0;0;0;0
MG;SOBRALIA;Municipal Rural;0;0;40;0;310;0;290;0;0;0;0;0;;;0;0;0;0;10;0;20;0;0;0;0;0
MG;SOBRALIA;Estadual e Municipal;0;540;1310;0;2700;0;2520;0;440;950;0;0;;;0;10;50;0;230;0;190;0;30;50;0;0
MG;SOLEDADE DE MINAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;SOLEDADE DE MINAS;Estadual Urbana;0;0;0;0;0;0;2120;0;0;1410;0;0;;;0;0;0;0;0;0;120;0;0;80;0;0
MG;SOLEDADE DE MINAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SOLEDADE DE MINAS;Municipal Urbana;630;0;1040;0;2440;170;0;0;0;0;0;0;;;40;0;20;0;150;20;0;0;0;0;0;0
MG;SOLEDADE DE MINAS;Municipal Rural;10;0;50;0;160;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;SOLEDADE DE MINAS;Estadual e Municipal;640;0;1090;0;2600;170;2120;0;0;1410;0;0;;;40;0;20;0;150;20;120;0;0;80;0;0
MG;TABULEIRO;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TABULEIRO;Estadual Urbana;0;0;0;0;0;0;1710;0;650;0;0;0;;;0;0;0;0;0;0;80;0;10;0;0;0
MG;TABULEIRO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TABULEIRO;Municipal Urbana;260;200;880;0;2130;170;0;0;0;0;0;0;;;0;0;40;0;60;20;0;0;0;0;0;0
MG;TABULEIRO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TABULEIRO;Estadual e Municipal;260;200;880;0;2130;170;1710;0;650;0;0;0;;;0;0;40;0;60;20;80;0;10;0;0;0
MG;TAIOBEIRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TAIOBEIRAS;Estadual Urbana;0;0;0;0;1300;0;1357;0;1034;710;0;160;;;0;0;0;0;20;0;890;0;730;60;0;30
MG;TAIOBEIRAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAIOBEIRAS;Municipal Urbana;0;5990;7330;0;158;1140;1060;0;0;0;0;0;;;0;70;380;0;880;100;50;0;0;0;0;0
MG;TAIOBEIRAS;Municipal Rural;0;580;580;0;970;240;630;0;0;0;0;0;;;0;0;10;0;50;10;140;0;0;0;0;0
MG;TAIOBEIRAS;Estadual e Municipal;0;6570;7910;0;1807;1380;1526;0;1034;710;0;160;;;0;70;390;0;950;110;1080;0;730;60;0;30
MG;TAPARUBA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TAPARUBA;Estadual Urbana;0;0;0;0;0;0;1320;170;1250;0;0;0;;;0;0;0;0;0;0;80;10;20;0;0;0
MG;TAPARUBA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPARUBA;Municipal Urbana;60;370;710;0;1360;310;320;0;0;0;0;0;;;0;0;30;0;110;0;20;0;0;0;0;0
MG;TAPARUBA;Municipal Rural;0;0;90;0;380;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPARUBA;Estadual e Municipal;60;370;800;0;1740;310;1640;170;1250;0;0;0;;;0;0;30;0;110;0;100;10;20;0;0;0
MG;TAPIRA;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TAPIRA;Estadual Urbana;0;0;0;0;0;0;0;0;870;390;0;70;;;0;0;0;0;0;0;0;0;70;30;0;10
MG;TAPIRA;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPIRA;Municipal Urbana;1560;0;980;0;2900;0;2640;0;0;0;0;0;;;70;0;20;0;420;0;160;0;0;0;0;0
MG;TAPIRA;Municipal Rural;0;0;40;0;230;0;150;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPIRA;Estadual e Municipal;1560;0;1020;0;3130;0;2790;0;870;390;0;70;;;70;0;20;0;420;0;160;0;70;30;0;10
MG;TAPIRAI;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TAPIRAI;Estadual Urbana;0;0;0;0;0;0;0;0;400;0;0;0;;;0;0;0;0;0;0;0;0;10;0;0;0
MG;TAPIRAI;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPIRAI;Municipal Urbana;190;0;370;0;910;0;750;0;0;0;0;0;;;0;0;0;0;40;0;40;0;0;0;0;0
MG;TAPIRAI;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAPIRAI;Estadual e Municipal;190;0;370;0;910;0;750;0;400;0;0;0;;;0;0;0;0;40;0;40;0;10;0;0;0
MG;TAQUARACU DE MINAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TAQUARACU DE MINAS;Estadual Urbana;0;0;0;0;0;0;0;0;1530;0;0;0;;;0;0;0;0;0;0;0;0;140;0;0;0
MG;TAQUARACU DE MINAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAQUARACU DE MINAS;Municipal Urbana;0;710;820;130;2560;0;2230;0;0;0;0;0;;;0;0;40;20;200;0;190;0;0;0;0;0
MG;TAQUARACU DE MINAS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TAQUARACU DE MINAS;Estadual e Municipal;0;710;820;130;2560;0;2230;0;1530;0;0;0;;;0;0;40;20;200;0;190;0;140;0;0;0
MG;TARUMIRIM;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TARUMIRIM;Estadual Urbana;0;0;0;0;4260;0;5070;0;3340;280;0;40;;;0;0;0;0;340;0;330;0;140;30;0;0
MG;TARUMIRIM;Estadual Rural;0;0;0;0;510;0;490;0;0;0;0;0;;;0;0;0;0;40;0;10;0;0;0;0;0
MG;TARUMIRIM;Municipal Urbana;0;1130;1830;0;1470;0;770;0;0;0;0;0;;;0;60;190;0;70;0;50;0;0;0;0;0
MG;TARUMIRIM;Municipal Rural;0;0;430;0;90;0;0;0;0;0;0;0;;;0;0;30;0;0;0;0;0;0;0;0;0
MG;TARUMIRIM;Estadual e Municipal;0;1130;2260;0;6330;0;6330;0;3340;280;0;40;;;0;60;220;0;450;0;390;0;140;30;0;0
MG;TEIXEIRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TEIXEIRAS;Estadual Urbana;0;0;0;0;330;390;3960;650;3200;0;0;0;;;0;0;0;0;30;50;170;150;110;0;0;0
MG;TEIXEIRAS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TEIXEIRAS;Municipal Urbana;1640;990;1560;380;3150;800;0;0;0;0;0;0;;;20;20;110;20;160;30;0;0;0;0;0;0
MG;TEIXEIRAS;Municipal Rural;90;0;230;0;420;0;0;0;0;0;0;0;;;0;0;10;0;0;0;0;0;0;0;0;0
MG;TEIXEIRAS;Estadual e Municipal;1730;990;1790;380;3900;1190;3960;650;3200;0;0;0;;;20;20;120;20;190;80;170;150;110;0;0;0
MG;TEOFILO OTONI;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TEOFILO OTONI;Estadual Urbana;0;0;0;0;3116;840;3775;2580;2291;1095;2830;5400;;;0;0;0;0;1690;30;2180;160;530;630;100;150
MG;TEOFILO OTONI;Estadual Rural;0;0;0;0;4300;0;5540;0;2670;730;0;0;;;0;0;0;0;210;0;220;0;170;70;0;0
MG;TEOFILO OTONI;Municipal Urbana;0;9190;1387;8670;287;0;1567;0;0;0;1050;0;;;0;420;1000;930;1740;0;540;0;0;0;20;0
MG;TEOFILO OTONI;Municipal Rural;0;360;2780;290;5270;0;1360;0;0;0;370;0;;;0;10;80;30;110;0;40;0;0;0;10;0
MG;TEOFILO OTONI;Estadual e Municipal;0;9550;1665;8960;6943;840;6032;2580;2558;1168;4250;5400;;;0;430;1080;960;3750;30;2980;160;700;700;130;150
MG;TIMOTEO;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TIMOTEO;Estadual Urbana;0;0;0;0;152;740;1113;1180;1701;4220;170;1830;;;0;0;0;0;2230;130;1420;350;1440;560;0;110
MG;TIMOTEO;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TIMOTEO;Municipal Urbana;1150;3060;1032;170;1375;2040;1499;270;0;0;1710;0;;;130;110;1490;30;1730;10;1880;0;0;0;230;0
MG;TIMOTEO;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TIMOTEO;Estadual e Municipal;1150;3060;1032;170;2895;2780;2612;1450;1701;4220;1880;1830;;;130;110;1490;30;3960;140;3300;350;1440;560;230;110
MG;TIRADENTES;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TIRADENTES;Estadual Urbana;0;0;0;0;0;0;2280;0;1180;0;0;0;;;0;0;0;0;0;0;270;0;110;0;0;0
MG;TIRADENTES;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TIRADENTES;Municipal Urbana;50;1440;1390;220;2870;540;0;0;0;0;0;0;;;0;40;90;0;390;40;0;0;0;0;0;0
MG;TIRADENTES;Municipal Rural;0;0;0;120;0;270;0;0;0;0;0;0;;;0;0;0;30;0;30;0;0;0;0;0;0
MG;TIRADENTES;Estadual e Municipal;50;1440;1390;340;2870;810;2280;0;1180;0;0;0;;;0;40;90;30;390;70;270;0;110;0;0;0
MG;TIROS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TIROS;Estadual Urbana;0;0;0;0;0;0;2640;420;2220;0;0;0;;;0;0;0;0;0;0;220;40;60;0;0;0
MG;TIROS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TIROS;Municipal Urbana;370;840;1560;0;2830;950;0;0;0;0;0;0;;;0;20;120;0;230;40;0;0;0;0;0;0
MG;TIROS;Municipal Rural;0;0;100;0;60;200;0;0;0;0;0;0;;;0;0;0;0;0;10;0;0;0;0;0;0
MG;TIROS;Estadual e Municipal;370;840;1660;0;2890;1150;2640;420;2220;0;0;0;;;0;20;120;0;230;50;220;40;60;0;0;0
MG;TOCANTINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TOCANTINS;Estadual Urbana;0;0;0;0;0;0;6020;0;3610;0;0;170;;;0;0;0;0;0;0;540;0;90;0;0;0
MG;TOCANTINS;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TOCANTINS;Municipal Urbana;120;2220;2980;0;7270;350;0;0;0;0;0;0;;;10;40;190;0;560;40;0;0;0;0;0;0
MG;TOCANTINS;Municipal Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
MG;TOCANTINS;Estadual e Municipal;120;2220;2980;0;7270;350;6020;0;3610;0;0;170;;;10;40;190;0;560;40;540;0;90;0;0;0
MG;TOCOS DO MOJI;;;;;;;;;;;;;;;;;;;;;;;;;;;
MG;TOCOS DO MOJI;Estadual Urbana;0;0;0;0;0;0;670;0;1440;0;0;0;;;0;0;0;0;0;0;70;0;40;0;0;0
